frame_ind,frame_diff,key_moment,fps
125.0,9983,0.0,25.0
126.0,3173,0.0,25.0
127.0,3682,0.0,25.0
128.0,3468,0.0,25.0
129.0,3485,0.0,25.0
130.0,3769,0.0,25.0
131.0,4308,0.0,25.0
132.0,4175,0.0,25.0
133.0,4333,0.0,25.0
134.0,4562,0.0,25.0
135.0,4676,0.0,25.0
136.0,4698,0.0,25.0
137.0,4617,0.0,25.0
138.0,4584,0.0,25.0
139.0,4643,0.0,25.0
140.0,4506,0.0,25.0
141.0,4526,0.0,25.0
142.0,4301,0.0,25.0
143.0,4136,0.0,25.0
144.0,3913,0.0,25.0
145.0,3715,0.0,25.0
146.0,3083,0.0,25.0
147.0,2516,0.0,25.0
148.0,141,0.0,25.0
149.0,0,0.0,25.0
150.0,0,0.0,25.0
151.0,7,0.0,25.0
152.0,91,0.0,25.0
153.0,0,0.0,25.0
154.0,0,0.0,25.0
155.0,0,0.0,25.0
156.0,0,0.0,25.0
157.0,0,0.0,25.0
158.0,0,0.0,25.0
159.0,0,0.0,25.0
160.0,0,0.0,25.0
161.0,0,0.0,25.0
162.0,0,0.0,25.0
163.0,0,0.0,25.0
164.0,0,0.0,25.0
165.0,0,0.0,25.0
166.0,219559,1.0,25.0
167.0,10501,0.0,25.0
168.0,7415,0.0,25.0
169.0,6171,0.0,25.0
170.0,6219,0.0,25.0
171.0,5432,0.0,25.0
172.0,5099,0.0,25.0
173.0,5047,0.0,25.0
174.0,4714,0.0,25.0
175.0,4562,0.0,25.0
176.0,4474,0.0,25.0
177.0,3933,0.0,25.0
178.0,3925,0.0,25.0
179.0,4399,0.0,25.0
180.0,3703,0.0,25.0
181.0,3869,0.0,25.0
182.0,3425,0.0,25.0
183.0,3369,0.0,25.0
184.0,2312,0.0,25.0
185.0,2861,0.0,25.0
186.0,1833,0.0,25.0
187.0,1094,0.0,25.0
188.0,702,0.0,25.0
189.0,1127,0.0,25.0
190.0,1004,0.0,25.0
191.0,10915,0.0,25.0
192.0,528,0.0,25.0
193.0,13766,0.0,25.0
194.0,15257,0.0,25.0
195.0,15431,0.0,25.0
196.0,14847,0.0,25.0
197.0,14909,0.0,25.0
198.0,14615,0.0,25.0
199.0,13782,0.0,25.0
200.0,14994,0.0,25.0
201.0,13326,0.0,25.0
202.0,13329,0.0,25.0
203.0,12315,0.0,25.0
204.0,12063,0.0,25.0
205.0,9499,0.0,25.0
206.0,9608,0.0,25.0
207.0,5399,0.0,25.0
208.0,560,0.0,25.0
209.0,0,0.0,25.0
210.0,102,0.0,25.0
211.0,214703,1.0,25.0
212.0,16740,0.0,25.0
213.0,17058,0.0,25.0
214.0,17255,0.0,25.0
215.0,17382,0.0,25.0
216.0,17324,0.0,25.0
217.0,17266,0.0,25.0
218.0,17047,0.0,25.0
219.0,16721,0.0,25.0
220.0,16937,0.0,25.0
221.0,17036,0.0,25.0
222.0,16470,0.0,25.0
223.0,17488,0.0,25.0
224.0,16201,0.0,25.0
225.0,15794,0.0,25.0
226.0,15826,0.0,25.0
227.0,16476,0.0,25.0
228.0,15391,0.0,25.0
229.0,16464,0.0,25.0
230.0,15338,0.0,25.0
231.0,14545,0.0,25.0
232.0,14783,0.0,25.0
233.0,13466,0.0,25.0
234.0,9747,0.0,25.0
235.0,6927,0.0,25.0
236.0,4832,0.0,25.0
237.0,1405,0.0,25.0
238.0,51,0.0,25.0
239.0,0,0.0,25.0
240.0,3,0.0,25.0
241.0,4090,0.0,25.0
242.0,211991,1.0,25.0
243.0,10072,0.0,25.0
244.0,10130,0.0,25.0
245.0,10934,0.0,25.0
246.0,11251,0.0,25.0
247.0,11622,0.0,25.0
248.0,11705,0.0,25.0
249.0,11211,0.0,25.0
250.0,12279,0.0,25.0
251.0,12031,0.0,25.0
252.0,11733,0.0,25.0
253.0,11394,0.0,25.0
254.0,11441,0.0,25.0
255.0,10851,0.0,25.0
256.0,14030,0.0,25.0
257.0,12064,0.0,25.0
258.0,11226,0.0,25.0
259.0,11030,0.0,25.0
260.0,11358,0.0,25.0
261.0,9909,0.0,25.0
262.0,10850,0.0,25.0
263.0,7486,0.0,25.0
264.0,11124,0.0,25.0
265.0,6908,0.0,25.0
266.0,1485,0.0,25.0
267.0,0,0.0,25.0
268.0,304,0.0,25.0
269.0,1039,0.0,25.0
270.0,2788,0.0,25.0
271.0,2639,0.0,25.0
272.0,2230,0.0,25.0
273.0,3828,0.0,25.0
274.0,2937,0.0,25.0
275.0,2746,0.0,25.0
276.0,2599,0.0,25.0
277.0,2110,0.0,25.0
278.0,1963,0.0,25.0
279.0,1029,0.0,25.0
280.0,1380,0.0,25.0
281.0,2624,0.0,25.0
282.0,3750,0.0,25.0
283.0,4139,0.0,25.0
284.0,8801,0.0,25.0
285.0,8263,0.0,25.0
286.0,9538,0.0,25.0
287.0,8794,0.0,25.0
288.0,8107,0.0,25.0
289.0,7639,0.0,25.0
290.0,7343,0.0,25.0
291.0,6554,0.0,25.0
292.0,4456,0.0,25.0
293.0,1617,0.0,25.0
294.0,1979,0.0,25.0
295.0,2507,0.0,25.0
296.0,1508,0.0,25.0
297.0,1772,0.0,25.0
298.0,3086,0.0,25.0
299.0,2307,0.0,25.0
300.0,1259,0.0,25.0
301.0,445,0.0,25.0
302.0,226483,1.0,25.0
303.0,38093,0.0,25.0
304.0,42227,0.0,25.0
305.0,48666,0.0,25.0
306.0,56748,0.0,25.0
307.0,58258,0.0,25.0
308.0,65025,0.0,25.0
309.0,67275,0.0,25.0
310.0,60117,0.0,25.0
311.0,71464,0.0,25.0
312.0,68195,0.0,25.0
313.0,68584,0.0,25.0
314.0,71997,0.0,25.0
315.0,69918,0.0,25.0
316.0,68577,0.0,25.0
317.0,73736,0.0,25.0
318.0,69504,0.0,25.0
319.0,66440,0.0,25.0
320.0,67721,0.0,25.0
321.0,44931,0.0,25.0
322.0,41725,0.0,25.0
323.0,44775,0.0,25.0
324.0,37654,0.0,25.0
325.0,42379,0.0,25.0
326.0,39795,0.0,25.0
327.0,40248,0.0,25.0
328.0,34568,0.0,25.0
329.0,42278,0.0,25.0
330.0,33151,0.0,25.0
331.0,32081,0.0,25.0
332.0,37935,0.0,25.0
333.0,25266,0.0,25.0
334.0,32058,0.0,25.0
335.0,26120,0.0,25.0
336.0,30177,0.0,25.0
337.0,21712,0.0,25.0
338.0,29401,0.0,25.0
339.0,20912,0.0,25.0
340.0,32000,0.0,25.0
341.0,23951,0.0,25.0
342.0,26745,0.0,25.0
343.0,18633,0.0,25.0
344.0,23598,0.0,25.0
345.0,21061,0.0,25.0
346.0,16133,0.0,25.0
347.0,26784,0.0,25.0
348.0,18347,0.0,25.0
349.0,22099,0.0,25.0
350.0,16868,0.0,25.0
351.0,21805,0.0,25.0
352.0,15242,0.0,25.0
353.0,18106,0.0,25.0
354.0,15451,0.0,25.0
355.0,25782,0.0,25.0
356.0,18875,0.0,25.0
357.0,14838,0.0,25.0
358.0,22289,0.0,25.0
359.0,16930,0.0,25.0
360.0,11924,0.0,25.0
361.0,14725,0.0,25.0
362.0,17471,0.0,25.0
363.0,15584,0.0,25.0
364.0,11366,0.0,25.0
365.0,15520,0.0,25.0
366.0,10851,0.0,25.0
367.0,11474,0.0,25.0
368.0,19204,0.0,25.0
369.0,21849,0.0,25.0
370.0,24358,0.0,25.0
371.0,25240,0.0,25.0
372.0,27183,0.0,25.0
373.0,30739,0.0,25.0
374.0,33728,0.0,25.0
375.0,49115,0.0,25.0
376.0,60927,0.0,25.0
377.0,62649,0.0,25.0
378.0,96971,0.0,25.0
379.0,72330,0.0,25.0
380.0,40220,0.0,25.0
381.0,26454,0.0,25.0
382.0,33731,0.0,25.0
383.0,31179,0.0,25.0
384.0,33705,0.0,25.0
385.0,35767,0.0,25.0
386.0,35335,0.0,25.0
387.0,35622,0.0,25.0
388.0,36214,0.0,25.0
389.0,41812,0.0,25.0
390.0,41879,0.0,25.0
391.0,36708,0.0,25.0
392.0,37336,0.0,25.0
393.0,40588,0.0,25.0
394.0,38862,0.0,25.0
395.0,42001,0.0,25.0
396.0,37797,0.0,25.0
397.0,39182,0.0,25.0
398.0,45557,0.0,25.0
399.0,42508,0.0,25.0
400.0,42719,0.0,25.0
401.0,44869,0.0,25.0
402.0,43980,0.0,25.0
403.0,45536,0.0,25.0
404.0,40221,0.0,25.0
405.0,46226,0.0,25.0
406.0,45261,0.0,25.0
407.0,45245,0.0,25.0
408.0,43977,0.0,25.0
409.0,48210,0.0,25.0
410.0,43081,0.0,25.0
411.0,41949,0.0,25.0
412.0,41717,0.0,25.0
413.0,45047,0.0,25.0
414.0,45590,0.0,25.0
415.0,46798,0.0,25.0
416.0,45493,0.0,25.0
417.0,48359,0.0,25.0
418.0,45596,0.0,25.0
419.0,51469,0.0,25.0
420.0,49409,0.0,25.0
421.0,42877,0.0,25.0
422.0,45043,0.0,25.0
423.0,51585,0.0,25.0
424.0,47271,0.0,25.0
425.0,45539,0.0,25.0
426.0,48348,0.0,25.0
427.0,43764,0.0,25.0
428.0,46775,0.0,25.0
429.0,39925,0.0,25.0
430.0,43962,0.0,25.0
431.0,42160,0.0,25.0
432.0,45635,0.0,25.0
433.0,41669,0.0,25.0
434.0,43700,0.0,25.0
435.0,36709,0.0,25.0
436.0,0,0.0,25.0
437.0,0,0.0,25.0
438.0,919,0.0,25.0
439.0,1382,0.0,25.0
440.0,2027,0.0,25.0
441.0,2671,0.0,25.0
442.0,2130,0.0,25.0
443.0,3134,0.0,25.0
444.0,2472,0.0,25.0
445.0,2305,0.0,25.0
446.0,2245,0.0,25.0
447.0,1560,0.0,25.0
448.0,1485,0.0,25.0
449.0,1232,0.0,25.0
450.0,868,0.0,25.0
451.0,2321,0.0,25.0
452.0,2970,0.0,25.0
453.0,3645,0.0,25.0
454.0,5817,0.0,25.0
455.0,7160,0.0,25.0
456.0,5921,0.0,25.0
457.0,6887,0.0,25.0
458.0,5637,0.0,25.0
459.0,5309,0.0,25.0
460.0,4850,0.0,25.0
461.0,4012,0.0,25.0
462.0,2465,0.0,25.0
463.0,769,0.0,25.0
464.0,589,0.0,25.0
465.0,1431,0.0,25.0
466.0,2007,0.0,25.0
467.0,1054,0.0,25.0
468.0,1144,0.0,25.0
469.0,1352,0.0,25.0
470.0,1131,0.0,25.0
471.0,246,0.0,25.0
472.0,77,0.0,25.0
473.0,0,0.0,25.0
474.0,0,0.0,25.0
475.0,0,0.0,25.0
476.0,0,0.0,25.0
477.0,29,0.0,25.0
478.0,0,0.0,25.0
479.0,0,0.0,25.0
480.0,0,0.0,25.0
481.0,0,0.0,25.0
482.0,0,0.0,25.0
483.0,0,0.0,25.0
484.0,0,0.0,25.0
485.0,0,0.0,25.0
486.0,0,0.0,25.0
487.0,0,0.0,25.0
488.0,0,0.0,25.0
489.0,0,0.0,25.0
490.0,0,0.0,25.0
491.0,0,0.0,25.0
492.0,0,0.0,25.0
493.0,230400,1.0,25.0
494.0,5406,0.0,25.0
495.0,6445,0.0,25.0
496.0,55948,0.0,25.0
497.0,5711,0.0,25.0
498.0,6521,0.0,25.0
499.0,15958,0.0,25.0
500.0,11891,0.0,25.0
501.0,13628,0.0,25.0
502.0,8849,0.0,25.0
503.0,6488,0.0,25.0
504.0,8886,0.0,25.0
505.0,12010,0.0,25.0
506.0,9837,0.0,25.0
507.0,9382,0.0,25.0
508.0,9353,0.0,25.0
509.0,21119,0.0,25.0
510.0,10596,0.0,25.0
511.0,10041,0.0,25.0
512.0,49704,0.0,25.0
513.0,4833,0.0,25.0
514.0,0,0.0,25.0
515.0,109,0.0,25.0
516.0,0,0.0,25.0
517.0,0,0.0,25.0
518.0,134,0.0,25.0
519.0,820,0.0,25.0
520.0,18072,0.0,25.0
521.0,13420,0.0,25.0
522.0,13134,0.0,25.0
523.0,12150,0.0,25.0
524.0,10818,0.0,25.0
525.0,17260,0.0,25.0
526.0,11560,0.0,25.0
527.0,6889,0.0,25.0
528.0,6436,0.0,25.0
529.0,7339,0.0,25.0
530.0,13869,0.0,25.0
531.0,9441,0.0,25.0
532.0,6674,0.0,25.0
533.0,5734,0.0,25.0
534.0,14325,0.0,25.0
535.0,7847,0.0,25.0
536.0,5830,0.0,25.0
537.0,3844,0.0,25.0
538.0,3479,0.0,25.0
539.0,3073,0.0,25.0
540.0,2703,0.0,25.0
541.0,1865,0.0,25.0
542.0,0,0.0,25.0
543.0,0,0.0,25.0
544.0,3,0.0,25.0
545.0,23,0.0,25.0
546.0,83,0.0,25.0
547.0,324,0.0,25.0
548.0,41,0.0,25.0
549.0,0,0.0,25.0
550.0,0,0.0,25.0
551.0,0,0.0,25.0
552.0,0,0.0,25.0
553.0,0,0.0,25.0
554.0,16,0.0,25.0
555.0,39371,0.0,25.0
556.0,9019,0.0,25.0
557.0,17822,0.0,25.0
558.0,22146,0.0,25.0
559.0,31670,0.0,25.0
560.0,31173,0.0,25.0
561.0,31679,0.0,25.0
562.0,31989,0.0,25.0
563.0,31006,0.0,25.0
564.0,36376,0.0,25.0
565.0,37806,0.0,25.0
566.0,38375,0.0,25.0
567.0,38002,0.0,25.0
568.0,32331,0.0,25.0
569.0,35031,0.0,25.0
570.0,46970,0.0,25.0
571.0,42614,0.0,25.0
572.0,42468,0.0,25.0
573.0,48451,0.0,25.0
574.0,48584,0.0,25.0
575.0,59004,0.0,25.0
576.0,41303,0.0,25.0
577.0,50178,0.0,25.0
578.0,47841,0.0,25.0
579.0,51674,0.0,25.0
580.0,48728,0.0,25.0
581.0,49008,0.0,25.0
582.0,32517,0.0,25.0
583.0,38118,0.0,25.0
584.0,53872,0.0,25.0
585.0,44207,0.0,25.0
586.0,54652,0.0,25.0
587.0,42109,0.0,25.0
588.0,50193,0.0,25.0
589.0,37251,0.0,25.0
590.0,34074,0.0,25.0
591.0,45262,0.0,25.0
592.0,48382,0.0,25.0
593.0,45960,0.0,25.0
594.0,41654,0.0,25.0
595.0,38316,0.0,25.0
596.0,23997,0.0,25.0
597.0,26977,0.0,25.0
598.0,33398,0.0,25.0
599.0,40033,0.0,25.0
600.0,20976,0.0,25.0
601.0,39735,0.0,25.0
602.0,24961,0.0,25.0
603.0,20978,0.0,25.0
604.0,17261,0.0,25.0
605.0,204,0.0,25.0
606.0,0,0.0,25.0
607.0,5235,0.0,25.0
608.0,7215,0.0,25.0
609.0,5883,0.0,25.0
610.0,5405,0.0,25.0
611.0,5375,0.0,25.0
612.0,5045,0.0,25.0
613.0,4143,0.0,25.0
614.0,3577,0.0,25.0
615.0,2073,0.0,25.0
616.0,2409,0.0,25.0
617.0,920,0.0,25.0
618.0,2885,0.0,25.0
619.0,1779,0.0,25.0
620.0,2249,0.0,25.0
621.0,1447,0.0,25.0
622.0,2637,0.0,25.0
623.0,1607,0.0,25.0
624.0,561,0.0,25.0
625.0,475,0.0,25.0
626.0,17,0.0,25.0
627.0,119,0.0,25.0
628.0,0,0.0,25.0
629.0,39,0.0,25.0
630.0,49,0.0,25.0
631.0,0,0.0,25.0
632.0,0,0.0,25.0
633.0,0,0.0,25.0
634.0,0,0.0,25.0
635.0,0,0.0,25.0
636.0,8,0.0,25.0
637.0,0,0.0,25.0
638.0,0,0.0,25.0
639.0,7,0.0,25.0
640.0,2504,0.0,25.0
641.0,0,0.0,25.0
642.0,0,0.0,25.0
643.0,0,0.0,25.0
644.0,0,0.0,25.0
645.0,0,0.0,25.0
646.0,0,0.0,25.0
647.0,0,0.0,25.0
648.0,0,0.0,25.0
649.0,0,0.0,25.0
650.0,0,0.0,25.0
651.0,0,0.0,25.0
652.0,0,0.0,25.0
653.0,0,0.0,25.0
654.0,0,0.0,25.0
655.0,0,0.0,25.0
656.0,0,0.0,25.0
657.0,230400,1.0,25.0
658.0,0,0.0,25.0
659.0,0,0.0,25.0
660.0,429,0.0,25.0
661.0,752,0.0,25.0
662.0,722,0.0,25.0
663.0,670,0.0,25.0
664.0,540,0.0,25.0
665.0,549,0.0,25.0
666.0,634,0.0,25.0
667.0,564,0.0,25.0
668.0,595,0.0,25.0
669.0,743,0.0,25.0
670.0,626,0.0,25.0
671.0,2387,0.0,25.0
672.0,1683,0.0,25.0
673.0,4238,0.0,25.0
674.0,4057,0.0,25.0
675.0,4244,0.0,25.0
676.0,919,0.0,25.0
677.0,939,0.0,25.0
678.0,873,0.0,25.0
679.0,807,0.0,25.0
680.0,656,0.0,25.0
681.0,1341,0.0,25.0
682.0,1784,0.0,25.0
683.0,1916,0.0,25.0
684.0,1421,0.0,25.0
685.0,1398,0.0,25.0
686.0,1780,0.0,25.0
687.0,981,0.0,25.0
688.0,1713,0.0,25.0
689.0,868,0.0,25.0
690.0,390,0.0,25.0
691.0,215,0.0,25.0
692.0,0,0.0,25.0
693.0,273,0.0,25.0
694.0,149,0.0,25.0
695.0,6299,0.0,25.0
696.0,5830,0.0,25.0
697.0,4631,0.0,25.0
698.0,2258,0.0,25.0
699.0,2125,0.0,25.0
700.0,2317,0.0,25.0
701.0,1708,0.0,25.0
702.0,2027,0.0,25.0
703.0,591,0.0,25.0
704.0,1348,0.0,25.0
705.0,1693,0.0,25.0
706.0,1782,0.0,25.0
707.0,3052,0.0,25.0
708.0,2141,0.0,25.0
709.0,2704,0.0,25.0
710.0,2986,0.0,25.0
711.0,4062,0.0,25.0
712.0,4263,0.0,25.0
713.0,5866,0.0,25.0
714.0,4846,0.0,25.0
715.0,4221,0.0,25.0
716.0,5958,0.0,25.0
717.0,7507,0.0,25.0
718.0,4741,0.0,25.0
719.0,7012,0.0,25.0
720.0,5521,0.0,25.0
721.0,5936,0.0,25.0
722.0,8066,0.0,25.0
723.0,8221,0.0,25.0
724.0,8479,0.0,25.0
725.0,5640,0.0,25.0
726.0,7980,0.0,25.0
727.0,10441,0.0,25.0
728.0,11917,0.0,25.0
729.0,11495,0.0,25.0
730.0,12630,0.0,25.0
731.0,13792,0.0,25.0
732.0,12843,0.0,25.0
733.0,17596,0.0,25.0
734.0,15874,0.0,25.0
735.0,16192,0.0,25.0
736.0,19996,0.0,25.0
737.0,19766,0.0,25.0
738.0,17667,0.0,25.0
739.0,16457,0.0,25.0
740.0,20395,0.0,25.0
741.0,18096,0.0,25.0
742.0,16297,0.0,25.0
743.0,21516,0.0,25.0
744.0,17609,0.0,25.0
745.0,19350,0.0,25.0
746.0,24460,0.0,25.0
747.0,22814,0.0,25.0
748.0,21537,0.0,25.0
749.0,21617,0.0,25.0
750.0,15134,0.0,25.0
751.0,29533,0.0,25.0
752.0,15348,0.0,25.0
753.0,13740,0.0,25.0
754.0,97483,0.0,25.0
755.0,17567,0.0,25.0
756.0,20878,0.0,25.0
757.0,22582,0.0,25.0
758.0,23924,0.0,25.0
759.0,24160,0.0,25.0
760.0,25378,0.0,25.0
761.0,23757,0.0,25.0
762.0,25376,0.0,25.0
763.0,23395,0.0,25.0
764.0,24704,0.0,25.0
765.0,23824,0.0,25.0
766.0,23214,0.0,25.0
767.0,22215,0.0,25.0
768.0,22594,0.0,25.0
769.0,22850,0.0,25.0
770.0,21743,0.0,25.0
771.0,21998,0.0,25.0
772.0,20710,0.0,25.0
773.0,22137,0.0,25.0
774.0,21531,0.0,25.0
775.0,20697,0.0,25.0
776.0,19927,0.0,25.0
777.0,21817,0.0,25.0
778.0,20453,0.0,25.0
779.0,20576,0.0,25.0
780.0,18609,0.0,25.0
781.0,21166,0.0,25.0
782.0,19410,0.0,25.0
783.0,19652,0.0,25.0
784.0,17907,0.0,25.0
785.0,20280,0.0,25.0
786.0,19033,0.0,25.0
787.0,18773,0.0,25.0
788.0,17061,0.0,25.0
789.0,19757,0.0,25.0
790.0,18542,0.0,25.0
791.0,17544,0.0,25.0
792.0,18268,0.0,25.0
793.0,15842,0.0,25.0
794.0,19298,0.0,25.0
795.0,17048,0.0,25.0
796.0,16488,0.0,25.0
797.0,14603,0.0,25.0
798.0,18368,0.0,25.0
799.0,16050,0.0,25.0
800.0,14899,0.0,25.0
801.0,14975,0.0,25.0
802.0,15087,0.0,25.0
803.0,14660,0.0,25.0
804.0,10161,0.0,25.0
805.0,11384,0.0,25.0
806.0,230400,1.0,25.0
807.0,0,0.0,25.0
808.0,49,0.0,25.0
809.0,715,0.0,25.0
810.0,2035,0.0,25.0
811.0,5061,0.0,25.0
812.0,6472,0.0,25.0
813.0,6217,0.0,25.0
814.0,4278,0.0,25.0
815.0,3933,0.0,25.0
816.0,2900,0.0,25.0
817.0,3471,0.0,25.0
818.0,3838,0.0,25.0
819.0,2556,0.0,25.0
820.0,4583,0.0,25.0
821.0,3722,0.0,25.0
822.0,5916,0.0,25.0
823.0,14641,0.0,25.0
824.0,15877,0.0,25.0
825.0,13376,0.0,25.0
826.0,5117,0.0,25.0
827.0,13639,0.0,25.0
828.0,11837,0.0,25.0
829.0,14982,0.0,25.0
830.0,14658,0.0,25.0
831.0,12108,0.0,25.0
832.0,11423,0.0,25.0
833.0,8623,0.0,25.0
834.0,13722,0.0,25.0
835.0,17726,0.0,25.0
836.0,15341,0.0,25.0
837.0,15256,0.0,25.0
838.0,11758,0.0,25.0
839.0,13166,0.0,25.0
840.0,12527,0.0,25.0
841.0,18640,0.0,25.0
842.0,13664,0.0,25.0
843.0,15235,0.0,25.0
844.0,13374,0.0,25.0
845.0,17630,0.0,25.0
846.0,14975,0.0,25.0
847.0,9883,0.0,25.0
848.0,12384,0.0,25.0
849.0,13741,0.0,25.0
850.0,16962,0.0,25.0
851.0,16726,0.0,25.0
852.0,13962,0.0,25.0
853.0,14635,0.0,25.0
854.0,8079,0.0,25.0
855.0,12666,0.0,25.0
856.0,17469,0.0,25.0
857.0,16038,0.0,25.0
858.0,9282,0.0,25.0
859.0,0,0.0,25.0
860.0,0,0.0,25.0
861.0,2102,0.0,25.0
862.0,2707,0.0,25.0
863.0,3710,0.0,25.0
864.0,3064,0.0,25.0
865.0,3014,0.0,25.0
866.0,2933,0.0,25.0
867.0,2574,0.0,25.0
868.0,2462,0.0,25.0
869.0,2085,0.0,25.0
870.0,1029,0.0,25.0
871.0,1021,0.0,25.0
872.0,711,0.0,25.0
873.0,1782,0.0,25.0
874.0,2534,0.0,25.0
875.0,3100,0.0,25.0
876.0,4033,0.0,25.0
877.0,6416,0.0,25.0
878.0,7575,0.0,25.0
879.0,8354,0.0,25.0
880.0,7730,0.0,25.0
881.0,10298,0.0,25.0
882.0,8986,0.0,25.0
883.0,8016,0.0,25.0
884.0,7028,0.0,25.0
885.0,6862,0.0,25.0
886.0,3167,0.0,25.0
887.0,3406,0.0,25.0
888.0,2735,0.0,25.0
889.0,2457,0.0,25.0
890.0,2928,0.0,25.0
891.0,866,0.0,25.0
892.0,3731,0.0,25.0
893.0,1221,0.0,25.0
894.0,1834,0.0,25.0
895.0,738,0.0,25.0
896.0,3538,0.0,25.0
897.0,371,0.0,25.0
898.0,0,0.0,25.0
899.0,0,0.0,25.0
900.0,114,0.0,25.0
901.0,0,0.0,25.0
902.0,143,0.0,25.0
903.0,4,0.0,25.0
904.0,0,0.0,25.0
905.0,0,0.0,25.0
906.0,0,0.0,25.0
907.0,0,0.0,25.0
908.0,14,0.0,25.0
909.0,4,0.0,25.0
910.0,0,0.0,25.0
911.0,0,0.0,25.0
912.0,7,0.0,25.0
913.0,0,0.0,25.0
914.0,7,0.0,25.0
915.0,0,0.0,25.0
916.0,0,0.0,25.0
917.0,0,0.0,25.0
918.0,0,0.0,25.0
919.0,229685,1.0,25.0
920.0,42746,0.0,25.0
921.0,21175,0.0,25.0
922.0,11884,0.0,25.0
923.0,29099,0.0,25.0
924.0,35893,0.0,25.0
925.0,19913,0.0,25.0
926.0,20697,0.0,25.0
927.0,16649,0.0,25.0
928.0,11168,0.0,25.0
929.0,19002,0.0,25.0
930.0,16906,0.0,25.0
931.0,13509,0.0,25.0
932.0,9062,0.0,25.0
933.0,8786,0.0,25.0
934.0,15697,0.0,25.0
935.0,28320,0.0,25.0
936.0,6782,0.0,25.0
937.0,11664,0.0,25.0
938.0,26646,0.0,25.0
939.0,20827,0.0,25.0
940.0,22878,0.0,25.0
941.0,18614,0.0,25.0
942.0,17259,0.0,25.0
943.0,12394,0.0,25.0
944.0,19115,0.0,25.0
