frame_ind,frame_diff,key_moment,fps
593.0,259689,0.0,30.0
594.0,279926,0.0,30.0
595.0,124648,0.0,30.0
596.0,287844,0.0,30.0
597.0,270450,0.0,30.0
598.0,268153,0.0,30.0
599.0,266834,0.0,30.0
600.0,6619,0.0,30.0
601.0,325087,0.0,30.0
602.0,157804,0.0,30.0
603.0,212063,0.0,30.0
604.0,164390,0.0,30.0
605.0,136745,0.0,30.0
606.0,14911,0.0,30.0
607.0,269847,0.0,30.0
608.0,237692,0.0,30.0
609.0,195381,0.0,30.0
610.0,191611,0.0,30.0
611.0,14150,0.0,30.0
612.0,290582,0.0,30.0
613.0,64598,0.0,30.0
614.0,306091,0.0,30.0
615.0,166524,0.0,30.0
616.0,453,0.0,30.0
617.0,13356,0.0,30.0
618.0,288778,0.0,30.0
619.0,252285,0.0,30.0
620.0,199660,0.0,30.0
621.0,55543,0.0,30.0
622.0,277768,0.0,30.0
623.0,27340,0.0,30.0
624.0,296041,0.0,30.0
625.0,1757,0.0,30.0
626.0,2974,0.0,30.0
627.0,311941,0.0,30.0
628.0,252089,0.0,30.0
629.0,583658,0.0,30.0
630.0,197167,0.0,30.0
631.0,1693,0.0,30.0
632.0,227498,0.0,30.0
633.0,257050,0.0,30.0
634.0,312990,0.0,30.0
635.0,388962,0.0,30.0
636.0,133218,0.0,30.0
637.0,386566,0.0,30.0
638.0,364501,0.0,30.0
639.0,384432,0.0,30.0
640.0,387206,0.0,30.0
641.0,1152,0.0,30.0
642.0,347611,0.0,30.0
643.0,273458,0.0,30.0
644.0,258087,0.0,30.0
645.0,190766,0.0,30.0
646.0,94,0.0,30.0
647.0,173449,0.0,30.0
648.0,185383,0.0,30.0
649.0,156127,0.0,30.0
650.0,122051,0.0,30.0
651.0,146786,0.0,30.0
652.0,68243,0.0,30.0
653.0,154555,0.0,30.0
654.0,192733,0.0,30.0
655.0,225402,0.0,30.0
656.0,249351,0.0,30.0
657.0,89666,0.0,30.0
658.0,292829,0.0,30.0
659.0,251451,0.0,30.0
660.0,222876,0.0,30.0
661.0,298109,0.0,30.0
662.0,51844,0.0,30.0
663.0,271581,0.0,30.0
664.0,178879,0.0,30.0
665.0,16854,0.0,30.0
666.0,396946,0.0,30.0
667.0,86963,0.0,30.0
668.0,224653,0.0,30.0
669.0,231969,0.0,30.0
670.0,196908,0.0,30.0
671.0,248914,0.0,30.0
672.0,108643,0.0,30.0
673.0,198227,0.0,30.0
674.0,166379,0.0,30.0
675.0,219063,0.0,30.0
676.0,190828,0.0,30.0
677.0,68315,0.0,30.0
678.0,161543,0.0,30.0
679.0,146204,0.0,30.0
680.0,164054,0.0,30.0
681.0,194349,0.0,30.0
682.0,393,0.0,30.0
683.0,178382,0.0,30.0
684.0,241272,0.0,30.0
685.0,33162,0.0,30.0
686.0,8081,0.0,30.0
687.0,5814,0.0,30.0
688.0,9344,0.0,30.0
689.0,14281,0.0,30.0
690.0,61942,0.0,30.0
691.0,15555,0.0,30.0
692.0,8131,0.0,30.0
693.0,5731,0.0,30.0
694.0,7606,0.0,30.0
695.0,144529,0.0,30.0
696.0,6830,0.0,30.0
697.0,13048,0.0,30.0
698.0,2110,0.0,30.0
699.0,2205,0.0,30.0
700.0,4872,0.0,30.0
701.0,271,0.0,30.0
702.0,483,0.0,30.0
703.0,0,0.0,30.0
704.0,2808,0.0,30.0
705.0,543,0.0,30.0
706.0,0,0.0,30.0
707.0,9915,0.0,30.0
708.0,529,0.0,30.0
709.0,259,0.0,30.0
710.0,2407,0.0,30.0
711.0,2882,0.0,30.0
712.0,27498,0.0,30.0
713.0,0,0.0,30.0
714.0,2804,0.0,30.0
715.0,19963,0.0,30.0
716.0,16690,0.0,30.0
717.0,82148,0.0,30.0
718.0,7560,0.0,30.0
719.0,33221,0.0,30.0
720.0,33427,0.0,30.0
721.0,35791,0.0,30.0
722.0,66052,0.0,30.0
723.0,1367,0.0,30.0
724.0,86489,0.0,30.0
725.0,15716,0.0,30.0
726.0,79219,0.0,30.0
727.0,104609,0.0,30.0
728.0,4974,0.0,30.0
729.0,170291,0.0,30.0
730.0,152845,0.0,30.0
731.0,254383,0.0,30.0
732.0,275824,0.0,30.0
733.0,2264,0.0,30.0
734.0,324367,0.0,30.0
735.0,351494,0.0,30.0
736.0,365616,0.0,30.0
737.0,377253,0.0,30.0
738.0,380798,0.0,30.0
739.0,4777,0.0,30.0
740.0,412969,0.0,30.0
741.0,414799,0.0,30.0
742.0,459015,0.0,30.0
743.0,527952,0.0,30.0
744.0,2800,0.0,30.0
745.0,511337,0.0,30.0
746.0,474863,0.0,30.0
747.0,448259,0.0,30.0
748.0,5994,0.0,30.0
749.0,61159,0.0,30.0
750.0,512114,0.0,30.0
751.0,165302,0.0,30.0
752.0,398430,0.0,30.0
753.0,46776,0.0,30.0
754.0,174702,0.0,30.0
755.0,271322,0.0,30.0
756.0,234063,0.0,30.0
757.0,166829,0.0,30.0
758.0,68366,0.0,30.0
759.0,55961,0.0,30.0
760.0,172964,0.0,30.0
761.0,31336,0.0,30.0
762.0,79250,0.0,30.0
763.0,20142,0.0,30.0
764.0,128508,0.0,30.0
765.0,106944,0.0,30.0
766.0,31377,0.0,30.0
767.0,27550,0.0,30.0
768.0,20229,0.0,30.0
769.0,26423,0.0,30.0
770.0,3186,0.0,30.0
771.0,4855,0.0,30.0
772.0,1415,0.0,30.0
773.0,5679,0.0,30.0
774.0,135994,0.0,30.0
775.0,11311,0.0,30.0
776.0,5780,0.0,30.0
777.0,69081,0.0,30.0
778.0,6763,0.0,30.0
779.0,179298,0.0,30.0
780.0,69739,0.0,30.0
781.0,15001,0.0,30.0
782.0,3832,0.0,30.0
783.0,5806,0.0,30.0
784.0,5071,0.0,30.0
785.0,1116,0.0,30.0
786.0,307,0.0,30.0
787.0,2109,0.0,30.0
788.0,2511,0.0,30.0
789.0,5514,0.0,30.0
790.0,99,0.0,30.0
791.0,2209,0.0,30.0
792.0,803,0.0,30.0
793.0,3011,0.0,30.0
794.0,2516,0.0,30.0
795.0,0,0.0,30.0
796.0,345,0.0,30.0
797.0,696,0.0,30.0
798.0,543,0.0,30.0
799.0,119,0.0,30.0
800.0,188370,0.0,30.0
801.0,1117,0.0,30.0
802.0,642,0.0,30.0
803.0,211,0.0,30.0
804.0,418,0.0,30.0
805.0,364,0.0,30.0
806.0,1438,0.0,30.0
807.0,0,0.0,30.0
808.0,97,0.0,30.0
809.0,0,0.0,30.0
810.0,397,0.0,30.0
811.0,303,0.0,30.0
812.0,0,0.0,30.0
813.0,0,0.0,30.0
814.0,8,0.0,30.0
815.0,34,0.0,30.0
816.0,1833,0.0,30.0
817.0,0,0.0,30.0
818.0,0,0.0,30.0
819.0,7,0.0,30.0
820.0,828,0.0,30.0
821.0,4426,0.0,30.0
822.0,1312,0.0,30.0
823.0,0,0.0,30.0
824.0,212,0.0,30.0
825.0,1796,0.0,30.0
826.0,12823,0.0,30.0
827.0,3171,0.0,30.0
828.0,4005,0.0,30.0
829.0,1204,0.0,30.0
830.0,4963,0.0,30.0
831.0,5810,0.0,30.0
832.0,594,0.0,30.0
833.0,990,0.0,30.0
834.0,501,0.0,30.0
835.0,1599,0.0,30.0
836.0,136,0.0,30.0
837.0,326883,0.0,30.0
838.0,77,0.0,30.0
839.0,8347,0.0,30.0
840.0,10109,0.0,30.0
841.0,4415,0.0,30.0
842.0,13606,0.0,30.0
843.0,6978,0.0,30.0
844.0,239,0.0,30.0
845.0,10406,0.0,30.0
846.0,577,0.0,30.0
847.0,15802,0.0,30.0
848.0,15903,0.0,30.0
849.0,19940,0.0,30.0
850.0,11526,0.0,30.0
851.0,221,0.0,30.0
852.0,8368,0.0,30.0
853.0,7121,0.0,30.0
854.0,5417,0.0,30.0
855.0,4243,0.0,30.0
856.0,135,0.0,30.0
857.0,2834,0.0,30.0
858.0,2000,0.0,30.0
859.0,2934,0.0,30.0
860.0,4022,0.0,30.0
861.0,0,0.0,30.0
862.0,5639,0.0,30.0
863.0,7171,0.0,30.0
864.0,11576,0.0,30.0
865.0,12757,0.0,30.0
866.0,115,0.0,30.0
867.0,18497,0.0,30.0
868.0,18803,0.0,30.0
869.0,24027,0.0,30.0
870.0,424,0.0,30.0
871.0,22004,0.0,30.0
872.0,4557,0.0,30.0
873.0,14765,0.0,30.0
874.0,10583,0.0,30.0
875.0,800,0.0,30.0
876.0,12405,0.0,30.0
877.0,265,0.0,30.0
878.0,9780,0.0,30.0
879.0,8353,0.0,30.0
880.0,684,0.0,30.0
881.0,8398,0.0,30.0
882.0,70,0.0,30.0
883.0,793,0.0,30.0
884.0,6484,0.0,30.0
885.0,1949,0.0,30.0
886.0,1784,0.0,30.0
887.0,0,0.0,30.0
888.0,3549,0.0,30.0
889.0,2222,0.0,30.0
890.0,3346,0.0,30.0
891.0,2588,0.0,30.0
892.0,162,0.0,30.0
893.0,0,0.0,30.0
894.0,3025,0.0,30.0
895.0,1347,0.0,30.0
896.0,531,0.0,30.0
897.0,0,0.0,30.0
898.0,23,0.0,30.0
899.0,0,0.0,30.0
900.0,119,0.0,30.0
