frame_ind,frame_diff,key_moment,fps
0.0,0,0.0,23.976023976023978
1.0,167047,0.0,23.976023976023978
2.0,166930,0.0,23.976023976023978
3.0,136835,0.0,23.976023976023978
4.0,178921,0.0,23.976023976023978
5.0,169397,0.0,23.976023976023978
6.0,150039,0.0,23.976023976023978
7.0,193166,0.0,23.976023976023978
8.0,185390,0.0,23.976023976023978
9.0,175449,0.0,23.976023976023978
10.0,202656,0.0,23.976023976023978
11.0,199078,0.0,23.976023976023978
12.0,193369,0.0,23.976023976023978
13.0,230234,0.0,23.976023976023978
14.0,195814,0.0,23.976023976023978
15.0,233582,0.0,23.976023976023978
16.0,229036,0.0,23.976023976023978
17.0,229480,0.0,23.976023976023978
18.0,248229,0.0,23.976023976023978
19.0,247819,0.0,23.976023976023978
20.0,245039,0.0,23.976023976023978
21.0,268065,0.0,23.976023976023978
22.0,262028,0.0,23.976023976023978
23.0,316019,0.0,23.976023976023978
24.0,295617,0.0,23.976023976023978
25.0,353690,0.0,23.976023976023978
26.0,342842,0.0,23.976023976023978
27.0,398285,0.0,23.976023976023978
28.0,441045,0.0,23.976023976023978
29.0,422509,0.0,23.976023976023978
30.0,510319,1.0,23.976023976023978
31.0,408038,0.0,23.976023976023978
32.0,393316,0.0,23.976023976023978
33.0,476856,1.0,23.976023976023978
34.0,469404,0.0,23.976023976023978
35.0,389597,0.0,23.976023976023978
36.0,369195,0.0,23.976023976023978
37.0,384515,0.0,23.976023976023978
38.0,383148,0.0,23.976023976023978
39.0,365212,0.0,23.976023976023978
40.0,369325,0.0,23.976023976023978
41.0,333113,0.0,23.976023976023978
42.0,362785,0.0,23.976023976023978
43.0,331050,0.0,23.976023976023978
44.0,364097,0.0,23.976023976023978
45.0,368825,0.0,23.976023976023978
46.0,371330,0.0,23.976023976023978
47.0,379128,0.0,23.976023976023978
48.0,375706,0.0,23.976023976023978
49.0,402107,0.0,23.976023976023978
50.0,387865,0.0,23.976023976023978
51.0,414541,0.0,23.976023976023978
52.0,379434,0.0,23.976023976023978
53.0,420139,0.0,23.976023976023978
54.0,438964,0.0,23.976023976023978
55.0,399711,0.0,23.976023976023978
56.0,399388,0.0,23.976023976023978
57.0,372745,0.0,23.976023976023978
58.0,341150,0.0,23.976023976023978
59.0,309474,0.0,23.976023976023978
60.0,281235,0.0,23.976023976023978
61.0,257452,0.0,23.976023976023978
62.0,238390,0.0,23.976023976023978
63.0,197878,0.0,23.976023976023978
64.0,164065,0.0,23.976023976023978
65.0,193333,0.0,23.976023976023978
66.0,192992,0.0,23.976023976023978
67.0,173958,0.0,23.976023976023978
68.0,177558,0.0,23.976023976023978
69.0,160732,0.0,23.976023976023978
70.0,155717,0.0,23.976023976023978
71.0,136208,0.0,23.976023976023978
72.0,182248,0.0,23.976023976023978
73.0,226371,0.0,23.976023976023978
74.0,212993,0.0,23.976023976023978
75.0,231466,0.0,23.976023976023978
76.0,257054,0.0,23.976023976023978
77.0,220707,0.0,23.976023976023978
78.0,270917,0.0,23.976023976023978
79.0,200494,0.0,23.976023976023978
80.0,271044,0.0,23.976023976023978
81.0,190475,0.0,23.976023976023978
82.0,259738,0.0,23.976023976023978
83.0,186947,0.0,23.976023976023978
84.0,278251,0.0,23.976023976023978
85.0,212494,0.0,23.976023976023978
86.0,291770,0.0,23.976023976023978
87.0,220205,0.0,23.976023976023978
88.0,285358,0.0,23.976023976023978
89.0,206294,0.0,23.976023976023978
90.0,287308,0.0,23.976023976023978
91.0,203283,0.0,23.976023976023978
92.0,299543,0.0,23.976023976023978
93.0,238068,0.0,23.976023976023978
94.0,276734,0.0,23.976023976023978
95.0,355273,0.0,23.976023976023978
96.0,327015,0.0,23.976023976023978
97.0,280538,0.0,23.976023976023978
98.0,248862,0.0,23.976023976023978
99.0,185507,0.0,23.976023976023978
100.0,123989,0.0,23.976023976023978
101.0,158077,0.0,23.976023976023978
102.0,183630,0.0,23.976023976023978
103.0,182737,0.0,23.976023976023978
104.0,190011,0.0,23.976023976023978
105.0,199548,0.0,23.976023976023978
106.0,234135,0.0,23.976023976023978
107.0,199075,0.0,23.976023976023978
108.0,198379,0.0,23.976023976023978
109.0,193233,0.0,23.976023976023978
110.0,253935,0.0,23.976023976023978
111.0,287991,0.0,23.976023976023978
112.0,336323,0.0,23.976023976023978
113.0,351443,0.0,23.976023976023978
114.0,358462,0.0,23.976023976023978
115.0,344470,0.0,23.976023976023978
116.0,314777,0.0,23.976023976023978
117.0,234649,0.0,23.976023976023978
118.0,119965,0.0,23.976023976023978
119.0,101986,0.0,23.976023976023978
120.0,88237,0.0,23.976023976023978
121.0,89926,0.0,23.976023976023978
122.0,85910,0.0,23.976023976023978
123.0,66428,0.0,23.976023976023978
124.0,69517,0.0,23.976023976023978
125.0,67642,0.0,23.976023976023978
126.0,58995,0.0,23.976023976023978
127.0,59610,0.0,23.976023976023978
128.0,53851,0.0,23.976023976023978
129.0,44856,0.0,23.976023976023978
130.0,31060,0.0,23.976023976023978
131.0,31049,0.0,23.976023976023978
132.0,20079,0.0,23.976023976023978
133.0,9404,0.0,23.976023976023978
134.0,3895,0.0,23.976023976023978
135.0,150,0.0,23.976023976023978
136.0,919,0.0,23.976023976023978
137.0,194,0.0,23.976023976023978
138.0,13,0.0,23.976023976023978
139.0,3,0.0,23.976023976023978
140.0,5,0.0,23.976023976023978
141.0,0,0.0,23.976023976023978
142.0,11,0.0,23.976023976023978
143.0,19,0.0,23.976023976023978
