frame_ind,frame_diff,key_moment,fps
0.0,0,0.0,23.976023976023978
1.0,104128,0.0,23.976023976023978
2.0,94449,0.0,23.976023976023978
3.0,79364,0.0,23.976023976023978
4.0,93959,0.0,23.976023976023978
5.0,112054,0.0,23.976023976023978
6.0,92337,0.0,23.976023976023978
7.0,106684,0.0,23.976023976023978
8.0,92962,0.0,23.976023976023978
9.0,112651,0.0,23.976023976023978
10.0,96313,0.0,23.976023976023978
11.0,91626,0.0,23.976023976023978
12.0,86421,0.0,23.976023976023978
13.0,69399,0.0,23.976023976023978
14.0,91015,0.0,23.976023976023978
15.0,94346,0.0,23.976023976023978
16.0,83688,0.0,23.976023976023978
17.0,89653,0.0,23.976023976023978
18.0,90981,0.0,23.976023976023978
19.0,100189,0.0,23.976023976023978
20.0,93191,0.0,23.976023976023978
21.0,104910,0.0,23.976023976023978
22.0,95022,0.0,23.976023976023978
23.0,99319,0.0,23.976023976023978
24.0,97853,0.0,23.976023976023978
25.0,89424,0.0,23.976023976023978
26.0,156883,0.0,23.976023976023978
27.0,39644,0.0,23.976023976023978
28.0,125145,0.0,23.976023976023978
29.0,65349,0.0,23.976023976023978
30.0,99914,0.0,23.976023976023978
31.0,29357,0.0,23.976023976023978
32.0,77203,0.0,23.976023976023978
33.0,99586,0.0,23.976023976023978
34.0,42907,0.0,23.976023976023978
35.0,92118,0.0,23.976023976023978
36.0,84923,0.0,23.976023976023978
37.0,67525,0.0,23.976023976023978
38.0,124988,0.0,23.976023976023978
39.0,110566,0.0,23.976023976023978
40.0,77780,0.0,23.976023976023978
41.0,72607,0.0,23.976023976023978
42.0,101931,0.0,23.976023976023978
43.0,124066,0.0,23.976023976023978
44.0,123058,0.0,23.976023976023978
45.0,109285,0.0,23.976023976023978
46.0,95505,0.0,23.976023976023978
47.0,108640,0.0,23.976023976023978
48.0,96413,0.0,23.976023976023978
49.0,109836,0.0,23.976023976023978
50.0,94000,0.0,23.976023976023978
51.0,110875,0.0,23.976023976023978
52.0,96310,0.0,23.976023976023978
53.0,115504,0.0,23.976023976023978
54.0,94468,0.0,23.976023976023978
55.0,115855,0.0,23.976023976023978
56.0,96967,0.0,23.976023976023978
57.0,115300,0.0,23.976023976023978
58.0,95684,0.0,23.976023976023978
59.0,113500,0.0,23.976023976023978
60.0,97662,0.0,23.976023976023978
61.0,111052,0.0,23.976023976023978
62.0,106415,0.0,23.976023976023978
63.0,106297,0.0,23.976023976023978
64.0,75755,0.0,23.976023976023978
65.0,108287,0.0,23.976023976023978
66.0,112312,0.0,23.976023976023978
67.0,117337,0.0,23.976023976023978
68.0,117299,0.0,23.976023976023978
69.0,119132,0.0,23.976023976023978
70.0,123669,0.0,23.976023976023978
71.0,124917,0.0,23.976023976023978
72.0,130751,0.0,23.976023976023978
73.0,130684,0.0,23.976023976023978
74.0,126737,0.0,23.976023976023978
75.0,112154,0.0,23.976023976023978
76.0,127828,0.0,23.976023976023978
77.0,111502,0.0,23.976023976023978
78.0,143281,0.0,23.976023976023978
79.0,133706,0.0,23.976023976023978
80.0,148285,0.0,23.976023976023978
81.0,141126,0.0,23.976023976023978
82.0,112141,0.0,23.976023976023978
83.0,107534,0.0,23.976023976023978
84.0,81007,0.0,23.976023976023978
85.0,91477,0.0,23.976023976023978
86.0,94930,0.0,23.976023976023978
87.0,98322,0.0,23.976023976023978
88.0,101089,0.0,23.976023976023978
89.0,115243,0.0,23.976023976023978
90.0,104698,0.0,23.976023976023978
91.0,120021,0.0,23.976023976023978
92.0,96241,0.0,23.976023976023978
93.0,105347,0.0,23.976023976023978
94.0,101837,0.0,23.976023976023978
95.0,108214,0.0,23.976023976023978
96.0,88689,0.0,23.976023976023978
97.0,95331,0.0,23.976023976023978
98.0,86025,0.0,23.976023976023978
99.0,97794,0.0,23.976023976023978
100.0,90821,0.0,23.976023976023978
101.0,81031,0.0,23.976023976023978
102.0,81324,0.0,23.976023976023978
