frame_ind,key_moment,fps
167,0.0,23.976023976023978
168,0.0,23.976023976023978
169,0.0,23.976023976023978
170,0.0,23.976023976023978
171,0.0,23.976023976023978
172,0.0,23.976023976023978
173,0.0,23.976023976023978
174,0.0,23.976023976023978
175,0.0,23.976023976023978
176,0.0,23.976023976023978
177,0.0,23.976023976023978
178,0.0,23.976023976023978
179,0.0,23.976023976023978
180,0.0,23.976023976023978
181,0.0,23.976023976023978
182,0.0,23.976023976023978
183,0.0,23.976023976023978
184,0.0,23.976023976023978
185,0.0,23.976023976023978
186,0.0,23.976023976023978
187,0.0,23.976023976023978
188,0.0,23.976023976023978
189,0.0,23.976023976023978
190,0.0,23.976023976023978
191,0.0,23.976023976023978
192,0.0,23.976023976023978
193,0.0,23.976023976023978
194,0.0,23.976023976023978
195,0.0,23.976023976023978
196,0.0,23.976023976023978
197,0.0,23.976023976023978
198,0.0,23.976023976023978
199,0.0,23.976023976023978
200,0.0,23.976023976023978
201,0.0,23.976023976023978
202,0.0,23.976023976023978
203,0.0,23.976023976023978
204,0.0,23.976023976023978
205,0.0,23.976023976023978
206,0.0,23.976023976023978
207,0.0,23.976023976023978
208,0.0,23.976023976023978
209,0.0,23.976023976023978
210,0.0,23.976023976023978
211,0.0,23.976023976023978
212,0.0,23.976023976023978
213,0.0,23.976023976023978
214,0.0,23.976023976023978
215,0.0,23.976023976023978
216,0.0,23.976023976023978
217,0.0,23.976023976023978
218,0.0,23.976023976023978
219,0.0,23.976023976023978
220,0.0,23.976023976023978
221,0.0,23.976023976023978
222,0.0,23.976023976023978
223,0.0,23.976023976023978
224,0.0,23.976023976023978
225,0.0,23.976023976023978
226,0.0,23.976023976023978
227,0.0,23.976023976023978
228,0.0,23.976023976023978
229,0.0,23.976023976023978
230,0.0,23.976023976023978
231,0.0,23.976023976023978
232,0.0,23.976023976023978
233,0.0,23.976023976023978
234,0.0,23.976023976023978
235,0.0,23.976023976023978
236,0.0,23.976023976023978
237,0.0,23.976023976023978
238,0.0,23.976023976023978
239,0.0,23.976023976023978
240,0.0,23.976023976023978
241,0.0,23.976023976023978
242,0.0,23.976023976023978
243,0.0,23.976023976023978
244,0.0,23.976023976023978
245,0.0,23.976023976023978
246,0.0,23.976023976023978
247,0.0,23.976023976023978
248,0.0,23.976023976023978
249,0.0,23.976023976023978
250,0.0,23.976023976023978
251,0.0,23.976023976023978
252,0.0,23.976023976023978
253,0.0,23.976023976023978
254,0.0,23.976023976023978
255,0.0,23.976023976023978
256,0.0,23.976023976023978
257,0.0,23.976023976023978
258,0.0,23.976023976023978
259,0.0,23.976023976023978
260,0.0,23.976023976023978
261,0.0,23.976023976023978
262,0.0,23.976023976023978
263,0.0,23.976023976023978
264,0.0,23.976023976023978
265,0.0,23.976023976023978
266,0.0,23.976023976023978
267,0.0,23.976023976023978
268,0.0,23.976023976023978
269,0.0,23.976023976023978
270,0.0,23.976023976023978
271,0.0,23.976023976023978
272,0.0,23.976023976023978
273,0.0,23.976023976023978
274,0.0,23.976023976023978
275,0.0,23.976023976023978
276,0.0,23.976023976023978
277,0.0,23.976023976023978
278,0.0,23.976023976023978
279,0.0,23.976023976023978
280,0.0,23.976023976023978
281,0.0,23.976023976023978
282,0.0,23.976023976023978
283,0.0,23.976023976023978
284,0.0,23.976023976023978
285,0.0,23.976023976023978
286,0.0,23.976023976023978
287,0.0,23.976023976023978
288,0.0,23.976023976023978
289,0.0,23.976023976023978
290,0.0,23.976023976023978
291,0.0,23.976023976023978
292,0.0,23.976023976023978
293,0.0,23.976023976023978
294,0.0,23.976023976023978
295,0.0,23.976023976023978
296,0.0,23.976023976023978
297,0.0,23.976023976023978
298,0.0,23.976023976023978
299,0.0,23.976023976023978
300,0.0,23.976023976023978
301,0.0,23.976023976023978
302,0.0,23.976023976023978
303,0.0,23.976023976023978
304,0.0,23.976023976023978
305,0.0,23.976023976023978
306,0.0,23.976023976023978
307,0.0,23.976023976023978
308,0.0,23.976023976023978
309,0.0,23.976023976023978
310,0.0,23.976023976023978
311,0.0,23.976023976023978
312,0.0,23.976023976023978
313,0.0,23.976023976023978
314,0.0,23.976023976023978
315,0.0,23.976023976023978
316,0.0,23.976023976023978
317,0.0,23.976023976023978
318,0.0,23.976023976023978
319,0.0,23.976023976023978
320,0.0,23.976023976023978
321,0.0,23.976023976023978
322,0.0,23.976023976023978
323,0.0,23.976023976023978
324,0.0,23.976023976023978
325,0.0,23.976023976023978
326,0.0,23.976023976023978
327,0.0,23.976023976023978
328,0.0,23.976023976023978
329,0.0,23.976023976023978
330,0.0,23.976023976023978
331,0.0,23.976023976023978
332,0.0,23.976023976023978
333,0.0,23.976023976023978
334,0.0,23.976023976023978
335,0.0,23.976023976023978
336,0.0,23.976023976023978
337,0.0,23.976023976023978
338,0.0,23.976023976023978
339,0.0,23.976023976023978
340,0.0,23.976023976023978
341,0.0,23.976023976023978
342,0.0,23.976023976023978
343,0.0,23.976023976023978
344,0.0,23.976023976023978
345,0.0,23.976023976023978
346,0.0,23.976023976023978
347,0.0,23.976023976023978
348,0.0,23.976023976023978
349,0.0,23.976023976023978
350,0.0,23.976023976023978
351,0.0,23.976023976023978
352,0.0,23.976023976023978
353,0.0,23.976023976023978
354,0.0,23.976023976023978
355,0.0,23.976023976023978
356,0.0,23.976023976023978
357,0.0,23.976023976023978
358,0.0,23.976023976023978
359,0.0,23.976023976023978
360,0.0,23.976023976023978
361,0.0,23.976023976023978
362,0.0,23.976023976023978
363,0.0,23.976023976023978
364,0.0,23.976023976023978
365,0.0,23.976023976023978
366,0.0,23.976023976023978
367,0.0,23.976023976023978
368,0.0,23.976023976023978
369,0.0,23.976023976023978
370,0.0,23.976023976023978
371,0.0,23.976023976023978
372,0.0,23.976023976023978
373,0.0,23.976023976023978
374,0.0,23.976023976023978
375,0.0,23.976023976023978
376,0.0,23.976023976023978
377,0.0,23.976023976023978
378,0.0,23.976023976023978
379,0.0,23.976023976023978
380,0.0,23.976023976023978
381,0.0,23.976023976023978
382,0.0,23.976023976023978
383,0.0,23.976023976023978
384,0.0,23.976023976023978
385,0.0,23.976023976023978
386,0.0,23.976023976023978
387,0.0,23.976023976023978
388,0.0,23.976023976023978
389,0.0,23.976023976023978
390,0.0,23.976023976023978
391,0.0,23.976023976023978
392,0.0,23.976023976023978
393,0.0,23.976023976023978
394,0.0,23.976023976023978
395,0.0,23.976023976023978
396,0.0,23.976023976023978
397,0.0,23.976023976023978
398,0.0,23.976023976023978
399,0.0,23.976023976023978
400,0.0,23.976023976023978
401,0.0,23.976023976023978
402,0.0,23.976023976023978
403,0.0,23.976023976023978
404,0.0,23.976023976023978
405,0.0,23.976023976023978
406,0.0,23.976023976023978
407,0.0,23.976023976023978
408,0.0,23.976023976023978
409,0.0,23.976023976023978
410,0.0,23.976023976023978
411,0.0,23.976023976023978
412,0.0,23.976023976023978
413,0.0,23.976023976023978
414,0.0,23.976023976023978
415,0.0,23.976023976023978
416,0.0,23.976023976023978
417,0.0,23.976023976023978
418,0.0,23.976023976023978
419,0.0,23.976023976023978
420,0.0,23.976023976023978
421,0.0,23.976023976023978
422,0.0,23.976023976023978
423,0.0,23.976023976023978
424,0.0,23.976023976023978
425,0.0,23.976023976023978
426,0.0,23.976023976023978
427,0.0,23.976023976023978
428,0.0,23.976023976023978
429,0.0,23.976023976023978
430,0.0,23.976023976023978
431,0.0,23.976023976023978
432,0.0,23.976023976023978
433,0.0,23.976023976023978
434,0.0,23.976023976023978
435,0.0,23.976023976023978
436,0.0,23.976023976023978
437,0.0,23.976023976023978
438,0.0,23.976023976023978
439,0.0,23.976023976023978
440,0.0,23.976023976023978
441,0.0,23.976023976023978
442,0.0,23.976023976023978
443,0.0,23.976023976023978
444,0.0,23.976023976023978
445,0.0,23.976023976023978
446,0.0,23.976023976023978
447,0.0,23.976023976023978
448,0.0,23.976023976023978
449,0.0,23.976023976023978
450,0.0,23.976023976023978
451,0.0,23.976023976023978
452,0.0,23.976023976023978
453,0.0,23.976023976023978
454,0.0,23.976023976023978
455,0.0,23.976023976023978
456,0.0,23.976023976023978
457,0.0,23.976023976023978
458,0.0,23.976023976023978
459,0.0,23.976023976023978
460,0.0,23.976023976023978
461,0.0,23.976023976023978
462,0.0,23.976023976023978
463,0.0,23.976023976023978
464,0.0,23.976023976023978
465,0.0,23.976023976023978
466,0.0,23.976023976023978
467,0.0,23.976023976023978
468,0.0,23.976023976023978
469,0.0,23.976023976023978
470,0.0,23.976023976023978
471,0.0,23.976023976023978
472,0.0,23.976023976023978
473,0.0,23.976023976023978
474,0.0,23.976023976023978
475,0.0,23.976023976023978
476,0.0,23.976023976023978
477,0.0,23.976023976023978
478,0.0,23.976023976023978
479,0.0,23.976023976023978
480,0.0,23.976023976023978
481,0.0,23.976023976023978
482,0.0,23.976023976023978
483,0.0,23.976023976023978
484,0.0,23.976023976023978
485,0.0,23.976023976023978
486,0.0,23.976023976023978
487,0.0,23.976023976023978
488,0.0,23.976023976023978
489,0.0,23.976023976023978
490,0.0,23.976023976023978
491,0.0,23.976023976023978
492,0.0,23.976023976023978
493,0.0,23.976023976023978
494,0.0,23.976023976023978
495,0.0,23.976023976023978
496,0.0,23.976023976023978
497,0.0,23.976023976023978
498,0.0,23.976023976023978
499,0.0,23.976023976023978
500,0.0,23.976023976023978
501,0.0,23.976023976023978
502,0.0,23.976023976023978
503,0.0,23.976023976023978
504,0.0,23.976023976023978
505,0.0,23.976023976023978
506,0.0,23.976023976023978
507,0.0,23.976023976023978
508,0.0,23.976023976023978
509,0.0,23.976023976023978
510,0.0,23.976023976023978
511,0.0,23.976023976023978
512,0.0,23.976023976023978
513,0.0,23.976023976023978
514,0.0,23.976023976023978
515,0.0,23.976023976023978
516,0.0,23.976023976023978
517,0.0,23.976023976023978
518,0.0,23.976023976023978
519,0.0,23.976023976023978
520,0.0,23.976023976023978
521,0.0,23.976023976023978
522,0.0,23.976023976023978
523,0.0,23.976023976023978
524,0.0,23.976023976023978
525,0.0,23.976023976023978
526,0.0,23.976023976023978
527,0.0,23.976023976023978
528,0.0,23.976023976023978
529,0.0,23.976023976023978
530,0.0,23.976023976023978
531,0.0,23.976023976023978
532,0.0,23.976023976023978
533,0.0,23.976023976023978
534,0.0,23.976023976023978
535,0.0,23.976023976023978
536,0.0,23.976023976023978
537,0.0,23.976023976023978
538,0.0,23.976023976023978
539,0.0,23.976023976023978
540,0.0,23.976023976023978
541,0.0,23.976023976023978
542,0.0,23.976023976023978
543,0.0,23.976023976023978
544,0.0,23.976023976023978
545,0.0,23.976023976023978
546,0.0,23.976023976023978
547,0.0,23.976023976023978
548,0.0,23.976023976023978
549,0.0,23.976023976023978
550,0.0,23.976023976023978
551,0.0,23.976023976023978
552,0.0,23.976023976023978
553,0.0,23.976023976023978
554,0.0,23.976023976023978
555,0.0,23.976023976023978
556,0.0,23.976023976023978
557,0.0,23.976023976023978
558,0.0,23.976023976023978
559,0.0,23.976023976023978
560,0.0,23.976023976023978
561,0.0,23.976023976023978
562,0.0,23.976023976023978
563,0.0,23.976023976023978
564,0.0,23.976023976023978
565,0.0,23.976023976023978
566,0.0,23.976023976023978
567,0.0,23.976023976023978
568,0.0,23.976023976023978
569,0.0,23.976023976023978
570,0.0,23.976023976023978
571,0.0,23.976023976023978
572,0.0,23.976023976023978
573,0.0,23.976023976023978
574,0.0,23.976023976023978
575,0.0,23.976023976023978
576,0.0,23.976023976023978
577,0.0,23.976023976023978
578,0.0,23.976023976023978
579,0.0,23.976023976023978
580,0.0,23.976023976023978
581,0.0,23.976023976023978
582,0.0,23.976023976023978
583,0.0,23.976023976023978
584,0.0,23.976023976023978
585,0.0,23.976023976023978
586,0.0,23.976023976023978
587,0.0,23.976023976023978
588,0.0,23.976023976023978
589,0.0,23.976023976023978
590,0.0,23.976023976023978
591,0.0,23.976023976023978
592,0.0,23.976023976023978
593,0.0,23.976023976023978
594,0.0,23.976023976023978
595,0.0,23.976023976023978
596,0.0,23.976023976023978
597,0.0,23.976023976023978
598,0.0,23.976023976023978
599,0.0,23.976023976023978
600,0.0,23.976023976023978
601,0.0,23.976023976023978
602,0.0,23.976023976023978
603,0.0,23.976023976023978
604,0.0,23.976023976023978
605,0.0,23.976023976023978
606,0.0,23.976023976023978
607,0.0,23.976023976023978
608,0.0,23.976023976023978
609,0.0,23.976023976023978
610,0.0,23.976023976023978
611,0.0,23.976023976023978
612,0.0,23.976023976023978
613,0.0,23.976023976023978
614,0.0,23.976023976023978
615,0.0,23.976023976023978
616,0.0,23.976023976023978
617,0.0,23.976023976023978
618,0.0,23.976023976023978
619,0.0,23.976023976023978
620,0.0,23.976023976023978
621,0.0,23.976023976023978
622,0.0,23.976023976023978
623,0.0,23.976023976023978
624,0.0,23.976023976023978
625,0.0,23.976023976023978
626,0.0,23.976023976023978
627,0.0,23.976023976023978
628,0.0,23.976023976023978
629,0.0,23.976023976023978
630,0.0,23.976023976023978
631,0.0,23.976023976023978
632,0.0,23.976023976023978
633,0.0,23.976023976023978
634,0.0,23.976023976023978
635,0.0,23.976023976023978
636,0.0,23.976023976023978
637,0.0,23.976023976023978
638,0.0,23.976023976023978
639,0.0,23.976023976023978
640,0.0,23.976023976023978
641,0.0,23.976023976023978
642,0.0,23.976023976023978
643,0.0,23.976023976023978
644,0.0,23.976023976023978
645,0.0,23.976023976023978
646,0.0,23.976023976023978
647,0.0,23.976023976023978
648,0.0,23.976023976023978
649,0.0,23.976023976023978
650,0.0,23.976023976023978
651,0.0,23.976023976023978
652,0.0,23.976023976023978
653,0.0,23.976023976023978
654,0.0,23.976023976023978
655,0.0,23.976023976023978
656,0.0,23.976023976023978
657,0.0,23.976023976023978
658,0.0,23.976023976023978
659,0.0,23.976023976023978
660,0.0,23.976023976023978
661,0.0,23.976023976023978
662,0.0,23.976023976023978
663,0.0,23.976023976023978
664,0.0,23.976023976023978
665,0.0,23.976023976023978
666,0.0,23.976023976023978
667,0.0,23.976023976023978
668,0.0,23.976023976023978
669,0.0,23.976023976023978
670,0.0,23.976023976023978
671,0.0,23.976023976023978
672,0.0,23.976023976023978
673,0.0,23.976023976023978
674,0.0,23.976023976023978
675,0.0,23.976023976023978
676,0.0,23.976023976023978
677,0.0,23.976023976023978
678,0.0,23.976023976023978
679,0.0,23.976023976023978
680,0.0,23.976023976023978
681,0.0,23.976023976023978
682,0.0,23.976023976023978
683,0.0,23.976023976023978
684,0.0,23.976023976023978
685,0.0,23.976023976023978
686,0.0,23.976023976023978
687,0.0,23.976023976023978
688,0.0,23.976023976023978
689,0.0,23.976023976023978
690,0.0,23.976023976023978
691,0.0,23.976023976023978
692,0.0,23.976023976023978
693,0.0,23.976023976023978
694,0.0,23.976023976023978
695,0.0,23.976023976023978
696,0.0,23.976023976023978
697,0.0,23.976023976023978
698,0.0,23.976023976023978
699,0.0,23.976023976023978
700,0.0,23.976023976023978
701,0.0,23.976023976023978
702,0.0,23.976023976023978
703,0.0,23.976023976023978
704,0.0,23.976023976023978
705,0.0,23.976023976023978
706,0.0,23.976023976023978
707,0.0,23.976023976023978
708,0.0,23.976023976023978
709,0.0,23.976023976023978
710,0.0,23.976023976023978
711,0.0,23.976023976023978
712,0.0,23.976023976023978
713,0.0,23.976023976023978
714,0.0,23.976023976023978
715,0.0,23.976023976023978
716,0.0,23.976023976023978
717,0.0,23.976023976023978
718,0.0,23.976023976023978
719,0.0,23.976023976023978
720,0.0,23.976023976023978
721,0.0,23.976023976023978
722,0.0,23.976023976023978
723,0.0,23.976023976023978
724,0.0,23.976023976023978
725,0.0,23.976023976023978
726,1.0,23.976023976023978
727,0.0,23.976023976023978
728,0.0,23.976023976023978
729,0.0,23.976023976023978
730,0.0,23.976023976023978
731,0.0,23.976023976023978
732,0.0,23.976023976023978
733,0.0,23.976023976023978
734,0.0,23.976023976023978
735,0.0,23.976023976023978
736,0.0,23.976023976023978
737,0.0,23.976023976023978
738,0.0,23.976023976023978
739,0.0,23.976023976023978
740,0.0,23.976023976023978
741,0.0,23.976023976023978
742,0.0,23.976023976023978
743,0.0,23.976023976023978
744,0.0,23.976023976023978
745,0.0,23.976023976023978
746,0.0,23.976023976023978
747,0.0,23.976023976023978
748,0.0,23.976023976023978
749,0.0,23.976023976023978
750,0.0,23.976023976023978
751,0.0,23.976023976023978
752,0.0,23.976023976023978
753,0.0,23.976023976023978
754,0.0,23.976023976023978
755,0.0,23.976023976023978
756,0.0,23.976023976023978
757,0.0,23.976023976023978
758,0.0,23.976023976023978
759,0.0,23.976023976023978
760,0.0,23.976023976023978
761,0.0,23.976023976023978
762,0.0,23.976023976023978
763,0.0,23.976023976023978
764,0.0,23.976023976023978
765,0.0,23.976023976023978
766,0.0,23.976023976023978
767,0.0,23.976023976023978
768,0.0,23.976023976023978
769,0.0,23.976023976023978
770,0.0,23.976023976023978
771,0.0,23.976023976023978
772,0.0,23.976023976023978
773,0.0,23.976023976023978
774,0.0,23.976023976023978
775,0.0,23.976023976023978
776,0.0,23.976023976023978
777,0.0,23.976023976023978
778,0.0,23.976023976023978
779,0.0,23.976023976023978
780,0.0,23.976023976023978
781,0.0,23.976023976023978
782,0.0,23.976023976023978
783,0.0,23.976023976023978
784,0.0,23.976023976023978
785,0.0,23.976023976023978
786,0.0,23.976023976023978
787,0.0,23.976023976023978
788,0.0,23.976023976023978
789,0.0,23.976023976023978
790,0.0,23.976023976023978
791,0.0,23.976023976023978
792,0.0,23.976023976023978
793,0.0,23.976023976023978
794,0.0,23.976023976023978
795,0.0,23.976023976023978
796,0.0,23.976023976023978
797,0.0,23.976023976023978
798,0.0,23.976023976023978
799,0.0,23.976023976023978
800,0.0,23.976023976023978
801,0.0,23.976023976023978
802,0.0,23.976023976023978
803,0.0,23.976023976023978
804,0.0,23.976023976023978
805,0.0,23.976023976023978
806,0.0,23.976023976023978
807,0.0,23.976023976023978
808,0.0,23.976023976023978
809,0.0,23.976023976023978
810,0.0,23.976023976023978
811,0.0,23.976023976023978
812,0.0,23.976023976023978
813,0.0,23.976023976023978
814,0.0,23.976023976023978
815,0.0,23.976023976023978
816,0.0,23.976023976023978
817,0.0,23.976023976023978
818,0.0,23.976023976023978
819,0.0,23.976023976023978
820,0.0,23.976023976023978
821,0.0,23.976023976023978
822,0.0,23.976023976023978
823,0.0,23.976023976023978
824,0.0,23.976023976023978
825,0.0,23.976023976023978
826,0.0,23.976023976023978
827,0.0,23.976023976023978
828,0.0,23.976023976023978
829,0.0,23.976023976023978
830,0.0,23.976023976023978
831,0.0,23.976023976023978
832,0.0,23.976023976023978
833,0.0,23.976023976023978
834,0.0,23.976023976023978
835,0.0,23.976023976023978
836,0.0,23.976023976023978
837,0.0,23.976023976023978
838,0.0,23.976023976023978
839,0.0,23.976023976023978
840,0.0,23.976023976023978
841,0.0,23.976023976023978
842,0.0,23.976023976023978
843,0.0,23.976023976023978
844,0.0,23.976023976023978
845,0.0,23.976023976023978
846,0.0,23.976023976023978
847,0.0,23.976023976023978
848,0.0,23.976023976023978
849,0.0,23.976023976023978
850,0.0,23.976023976023978
851,0.0,23.976023976023978
852,0.0,23.976023976023978
853,0.0,23.976023976023978
854,0.0,23.976023976023978
855,0.0,23.976023976023978
856,0.0,23.976023976023978
857,0.0,23.976023976023978
858,0.0,23.976023976023978
859,0.0,23.976023976023978
860,0.0,23.976023976023978
861,0.0,23.976023976023978
862,0.0,23.976023976023978
863,0.0,23.976023976023978
864,0.0,23.976023976023978
865,0.0,23.976023976023978
866,0.0,23.976023976023978
867,0.0,23.976023976023978
868,0.0,23.976023976023978
869,0.0,23.976023976023978
870,0.0,23.976023976023978
871,0.0,23.976023976023978
872,0.0,23.976023976023978
873,0.0,23.976023976023978
874,0.0,23.976023976023978
875,0.0,23.976023976023978
876,0.0,23.976023976023978
877,0.0,23.976023976023978
878,0.0,23.976023976023978
879,0.0,23.976023976023978
880,0.0,23.976023976023978
881,0.0,23.976023976023978
882,0.0,23.976023976023978
883,0.0,23.976023976023978
884,0.0,23.976023976023978
885,0.0,23.976023976023978
886,0.0,23.976023976023978
887,0.0,23.976023976023978
888,0.0,23.976023976023978
889,0.0,23.976023976023978
890,0.0,23.976023976023978
891,0.0,23.976023976023978
892,0.0,23.976023976023978
893,0.0,23.976023976023978
894,0.0,23.976023976023978
895,0.0,23.976023976023978
896,0.0,23.976023976023978
897,0.0,23.976023976023978
898,0.0,23.976023976023978
899,0.0,23.976023976023978
900,0.0,23.976023976023978
901,0.0,23.976023976023978
902,0.0,23.976023976023978
903,0.0,23.976023976023978
904,0.0,23.976023976023978
905,0.0,23.976023976023978
906,0.0,23.976023976023978
907,0.0,23.976023976023978
908,0.0,23.976023976023978
909,0.0,23.976023976023978
910,0.0,23.976023976023978
911,0.0,23.976023976023978
912,0.0,23.976023976023978
913,0.0,23.976023976023978
914,0.0,23.976023976023978
915,0.0,23.976023976023978
916,0.0,23.976023976023978
917,0.0,23.976023976023978
918,0.0,23.976023976023978
919,0.0,23.976023976023978
920,0.0,23.976023976023978
921,0.0,23.976023976023978
922,0.0,23.976023976023978
923,0.0,23.976023976023978
924,0.0,23.976023976023978
925,0.0,23.976023976023978
926,0.0,23.976023976023978
927,0.0,23.976023976023978
928,0.0,23.976023976023978
929,0.0,23.976023976023978
930,0.0,23.976023976023978
931,0.0,23.976023976023978
932,0.0,23.976023976023978
933,0.0,23.976023976023978
934,0.0,23.976023976023978
935,0.0,23.976023976023978
936,0.0,23.976023976023978
937,0.0,23.976023976023978
938,0.0,23.976023976023978
939,0.0,23.976023976023978
940,0.0,23.976023976023978
941,0.0,23.976023976023978
942,0.0,23.976023976023978
943,0.0,23.976023976023978
944,0.0,23.976023976023978
945,0.0,23.976023976023978
946,0.0,23.976023976023978
947,0.0,23.976023976023978
948,0.0,23.976023976023978
949,0.0,23.976023976023978
950,0.0,23.976023976023978
951,0.0,23.976023976023978
952,0.0,23.976023976023978
953,0.0,23.976023976023978
954,0.0,23.976023976023978
955,0.0,23.976023976023978
956,0.0,23.976023976023978
957,0.0,23.976023976023978
958,0.0,23.976023976023978
959,0.0,23.976023976023978
960,0.0,23.976023976023978
961,0.0,23.976023976023978
962,0.0,23.976023976023978
963,0.0,23.976023976023978
964,0.0,23.976023976023978
965,0.0,23.976023976023978
966,0.0,23.976023976023978
967,0.0,23.976023976023978
968,0.0,23.976023976023978
969,0.0,23.976023976023978
970,0.0,23.976023976023978
971,0.0,23.976023976023978
972,0.0,23.976023976023978
973,0.0,23.976023976023978
974,0.0,23.976023976023978
975,0.0,23.976023976023978
976,0.0,23.976023976023978
977,0.0,23.976023976023978
978,0.0,23.976023976023978
979,0.0,23.976023976023978
980,0.0,23.976023976023978
981,0.0,23.976023976023978
982,0.0,23.976023976023978
983,0.0,23.976023976023978
984,0.0,23.976023976023978
985,0.0,23.976023976023978
986,0.0,23.976023976023978
987,0.0,23.976023976023978
988,0.0,23.976023976023978
989,0.0,23.976023976023978
990,0.0,23.976023976023978
991,0.0,23.976023976023978
992,0.0,23.976023976023978
993,0.0,23.976023976023978
994,0.0,23.976023976023978
995,0.0,23.976023976023978
996,0.0,23.976023976023978
997,0.0,23.976023976023978
