frame_ind,frame_diff,key_moment,fps
578.0,431572,0.0,25.0
579.0,434624,0.0,25.0
580.0,409720,0.0,25.0
581.0,276139,0.0,25.0
582.0,249100,0.0,25.0
583.0,310536,0.0,25.0
584.0,242663,0.0,25.0
585.0,175846,0.0,25.0
586.0,256802,0.0,25.0
587.0,341576,0.0,25.0
588.0,246910,0.0,25.0
589.0,246703,0.0,25.0
590.0,273308,0.0,25.0
591.0,297557,0.0,25.0
592.0,213981,0.0,25.0
593.0,357671,0.0,25.0
594.0,253684,0.0,25.0
595.0,217710,0.0,25.0
596.0,272370,0.0,25.0
597.0,287997,0.0,25.0
598.0,224867,0.0,25.0
599.0,307098,0.0,25.0
600.0,201621,0.0,25.0
601.0,294991,0.0,25.0
602.0,168405,0.0,25.0
603.0,340304,0.0,25.0
604.0,237282,0.0,25.0
605.0,282076,0.0,25.0
606.0,232341,0.0,25.0
607.0,355962,0.0,25.0
608.0,269608,0.0,25.0
609.0,253080,0.0,25.0
610.0,218846,0.0,25.0
611.0,357790,0.0,25.0
612.0,243368,0.0,25.0
613.0,333569,0.0,25.0
614.0,275511,0.0,25.0
615.0,266446,0.0,25.0
616.0,263690,0.0,25.0
617.0,540170,0.0,25.0
618.0,313574,0.0,25.0
619.0,234343,0.0,25.0
620.0,286521,0.0,25.0
621.0,260690,0.0,25.0
622.0,297059,0.0,25.0
623.0,319150,0.0,25.0
624.0,301969,0.0,25.0
625.0,320522,0.0,25.0
626.0,361709,0.0,25.0
627.0,365312,0.0,25.0
628.0,433152,0.0,25.0
629.0,443637,0.0,25.0
630.0,367396,0.0,25.0
631.0,394477,0.0,25.0
632.0,239475,0.0,25.0
633.0,530509,0.0,25.0
634.0,496986,0.0,25.0
635.0,397304,0.0,25.0
636.0,432609,0.0,25.0
637.0,430079,0.0,25.0
638.0,367270,0.0,25.0
639.0,391310,0.0,25.0
640.0,428079,0.0,25.0
641.0,431512,0.0,25.0
642.0,392887,0.0,25.0
643.0,502532,0.0,25.0
644.0,526568,0.0,25.0
645.0,396949,0.0,25.0
646.0,349443,0.0,25.0
647.0,299206,0.0,25.0
648.0,339422,0.0,25.0
649.0,302486,0.0,25.0
650.0,349341,0.0,25.0
651.0,312091,0.0,25.0
652.0,364779,0.0,25.0
653.0,342594,0.0,25.0
654.0,356262,0.0,25.0
655.0,320722,0.0,25.0
656.0,388885,0.0,25.0
657.0,433923,0.0,25.0
658.0,359419,0.0,25.0
659.0,421307,0.0,25.0
660.0,342131,0.0,25.0
661.0,366619,0.0,25.0
662.0,319471,0.0,25.0
663.0,342383,0.0,25.0
664.0,295129,0.0,25.0
665.0,340786,0.0,25.0
666.0,292934,0.0,25.0
667.0,0,0.0,25.0
668.0,389028,0.0,25.0
669.0,711,0.0,25.0
670.0,425457,0.0,25.0
671.0,469867,0.0,25.0
672.0,467994,0.0,25.0
673.0,126300,0.0,25.0
674.0,428580,0.0,25.0
675.0,419893,0.0,25.0
676.0,439314,0.0,25.0
677.0,457964,0.0,25.0
678.0,463148,0.0,25.0
679.0,674,0.0,25.0
680.0,473567,0.0,25.0
681.0,444745,0.0,25.0
682.0,427045,0.0,25.0
683.0,423195,0.0,25.0
684.0,1351,0.0,25.0
685.0,423208,0.0,25.0
686.0,392321,0.0,25.0
687.0,409749,0.0,25.0
688.0,354878,0.0,25.0
689.0,408928,0.0,25.0
690.0,344841,0.0,25.0
691.0,416008,0.0,25.0
692.0,347763,0.0,25.0
693.0,411377,0.0,25.0
694.0,214865,0.0,25.0
695.0,363461,0.0,25.0
696.0,382068,0.0,25.0
697.0,368062,0.0,25.0
698.0,345875,0.0,25.0
699.0,374643,0.0,25.0
700.0,352780,0.0,25.0
701.0,569947,0.0,25.0
702.0,330987,0.0,25.0
703.0,248065,0.0,25.0
704.0,297710,0.0,25.0
705.0,220543,0.0,25.0
706.0,268254,0.0,25.0
707.0,214775,0.0,25.0
708.0,164986,0.0,25.0
709.0,272895,0.0,25.0
710.0,228741,0.0,25.0
711.0,248220,0.0,25.0
712.0,313495,0.0,25.0
713.0,276851,0.0,25.0
714.0,399224,0.0,25.0
715.0,308397,0.0,25.0
716.0,223996,0.0,25.0
717.0,296284,0.0,25.0
718.0,211236,0.0,25.0
719.0,191790,0.0,25.0
720.0,278353,0.0,25.0
721.0,214125,0.0,25.0
722.0,303861,0.0,25.0
723.0,212117,0.0,25.0
724.0,252733,0.0,25.0
725.0,299262,0.0,25.0
726.0,261164,0.0,25.0
727.0,153448,0.0,25.0
728.0,229010,0.0,25.0
729.0,107632,0.0,25.0
730.0,255113,0.0,25.0
731.0,121296,0.0,25.0
732.0,158007,0.0,25.0
733.0,119317,0.0,25.0
734.0,131141,0.0,25.0
735.0,94879,0.0,25.0
736.0,120177,0.0,25.0
737.0,95664,0.0,25.0
738.0,94193,0.0,25.0
739.0,493963,0.0,25.0
740.0,308178,0.0,25.0
741.0,297831,0.0,25.0
742.0,370153,0.0,25.0
743.0,292181,0.0,25.0
744.0,298988,0.0,25.0
745.0,336866,0.0,25.0
746.0,268402,0.0,25.0
747.0,281389,0.0,25.0
748.0,325070,0.0,25.0
749.0,245585,0.0,25.0
750.0,280721,0.0,25.0
751.0,146052,0.0,25.0
752.0,220962,0.0,25.0
753.0,173948,0.0,25.0
754.0,157846,0.0,25.0
755.0,150134,0.0,25.0
756.0,202483,0.0,25.0
757.0,194556,0.0,25.0
758.0,237279,0.0,25.0
759.0,196546,0.0,25.0
760.0,261013,0.0,25.0
761.0,234135,0.0,25.0
762.0,310892,0.0,25.0
763.0,245214,0.0,25.0
764.0,523802,0.0,25.0
765.0,347464,0.0,25.0
766.0,423740,0.0,25.0
767.0,289984,0.0,25.0
768.0,434324,0.0,25.0
769.0,282425,0.0,25.0
770.0,400963,0.0,25.0
771.0,290982,0.0,25.0
772.0,483672,0.0,25.0
773.0,297539,0.0,25.0
774.0,309554,0.0,25.0
775.0,242029,0.0,25.0
776.0,287963,0.0,25.0
777.0,253884,0.0,25.0
778.0,275579,0.0,25.0
779.0,246458,0.0,25.0
780.0,277052,0.0,25.0
781.0,247155,0.0,25.0
782.0,250022,0.0,25.0
783.0,208842,0.0,25.0
784.0,285857,0.0,25.0
785.0,237476,0.0,25.0
786.0,251350,0.0,25.0
787.0,295789,0.0,25.0
788.0,334149,0.0,25.0
789.0,266496,0.0,25.0
790.0,313524,0.0,25.0
791.0,275034,0.0,25.0
792.0,301452,0.0,25.0
793.0,266546,0.0,25.0
794.0,247837,0.0,25.0
795.0,265364,0.0,25.0
796.0,312824,0.0,25.0
797.0,280577,0.0,25.0
798.0,212135,0.0,25.0
799.0,241073,0.0,25.0
800.0,232443,0.0,25.0
801.0,186566,0.0,25.0
802.0,148618,0.0,25.0
803.0,66736,0.0,25.0
804.0,158847,0.0,25.0
805.0,260949,0.0,25.0
806.0,272936,0.0,25.0
807.0,248946,0.0,25.0
808.0,263779,0.0,25.0
809.0,298350,0.0,25.0
810.0,312183,0.0,25.0
811.0,270407,0.0,25.0
812.0,286897,0.0,25.0
813.0,254686,0.0,25.0
814.0,321419,0.0,25.0
815.0,271403,0.0,25.0
816.0,315761,0.0,25.0
817.0,258960,0.0,25.0
818.0,246499,0.0,25.0
819.0,284594,0.0,25.0
820.0,330970,0.0,25.0
821.0,293935,0.0,25.0
822.0,333232,0.0,25.0
823.0,269816,0.0,25.0
824.0,357980,0.0,25.0
825.0,275741,0.0,25.0
826.0,352982,0.0,25.0
827.0,279141,0.0,25.0
828.0,385535,0.0,25.0
829.0,350824,0.0,25.0
830.0,392334,0.0,25.0
831.0,303665,0.0,25.0
832.0,388497,0.0,25.0
833.0,299889,0.0,25.0
834.0,388968,0.0,25.0
835.0,316403,0.0,25.0
836.0,319183,0.0,25.0
837.0,426,0.0,25.0
838.0,278508,0.0,25.0
839.0,201581,0.0,25.0
840.0,142540,0.0,25.0
841.0,150273,0.0,25.0
842.0,116562,0.0,25.0
843.0,140597,0.0,25.0
844.0,118991,0.0,25.0
845.0,118847,0.0,25.0
846.0,100093,0.0,25.0
847.0,123781,0.0,25.0
848.0,107383,0.0,25.0
849.0,146157,0.0,25.0
850.0,121491,0.0,25.0
851.0,166287,0.0,25.0
852.0,140118,0.0,25.0
853.0,183015,0.0,25.0
854.0,144803,0.0,25.0
855.0,187746,0.0,25.0
856.0,186291,0.0,25.0
857.0,328073,0.0,25.0
858.0,310763,0.0,25.0
859.0,470348,0.0,25.0
860.0,425131,0.0,25.0
861.0,440105,0.0,25.0
862.0,195368,0.0,25.0
863.0,168620,0.0,25.0
864.0,129576,0.0,25.0
865.0,107035,0.0,25.0
866.0,82652,0.0,25.0
867.0,137940,0.0,25.0
868.0,111821,0.0,25.0
869.0,596931,0.0,25.0
870.0,393952,0.0,25.0
871.0,389757,0.0,25.0
872.0,351223,0.0,25.0
873.0,396290,0.0,25.0
874.0,327335,0.0,25.0
875.0,384012,0.0,25.0
876.0,334842,0.0,25.0
877.0,384906,0.0,25.0
878.0,321228,0.0,25.0
879.0,354929,0.0,25.0
880.0,290892,0.0,25.0
881.0,349579,0.0,25.0
882.0,314015,0.0,25.0
883.0,373377,0.0,25.0
884.0,333274,0.0,25.0
885.0,403606,0.0,25.0
886.0,346696,0.0,25.0
887.0,368589,0.0,25.0
888.0,371785,0.0,25.0
889.0,407504,0.0,25.0
890.0,353817,0.0,25.0
891.0,411188,0.0,25.0
892.0,361288,0.0,25.0
893.0,443552,0.0,25.0
894.0,412195,0.0,25.0
895.0,435020,0.0,25.0
896.0,387004,0.0,25.0
897.0,470105,0.0,25.0
898.0,424626,0.0,25.0
899.0,421432,0.0,25.0
900.0,377137,0.0,25.0
901.0,440591,0.0,25.0
902.0,409201,0.0,25.0
903.0,460030,0.0,25.0
904.0,446083,0.0,25.0
905.0,406564,0.0,25.0
906.0,306382,0.0,25.0
907.0,276950,0.0,25.0
908.0,275615,0.0,25.0
909.0,409076,0.0,25.0
910.0,450697,0.0,25.0
911.0,461844,0.0,25.0
912.0,389633,0.0,25.0
913.0,698705,0.0,25.0
914.0,789816,1.0,25.0
915.0,787883,0.0,25.0
916.0,766205,0.0,25.0
917.0,771288,0.0,25.0
918.0,704565,0.0,25.0
919.0,666436,0.0,25.0
920.0,585376,0.0,25.0
921.0,655152,0.0,25.0
922.0,545348,0.0,25.0
923.0,553532,0.0,25.0
924.0,410373,0.0,25.0
925.0,521190,0.0,25.0
926.0,365802,0.0,25.0
927.0,431815,0.0,25.0
928.0,365362,0.0,25.0
929.0,424013,0.0,25.0
930.0,433421,0.0,25.0
